image_name	evaluation_status	x_1	y_1	x_2	y_2	attribute4_62	attribute4_113	attribute4_182	attribute4_293	attribute4_471	attribute4_721	attribute4_752	attribute4_826	attribute4_837	attribute4_838	attribute4_879	attribute4_936	attribute4_957	attribute4_994
img/Ladder_Cutout_Halter_Tank/img_00000025.jpg	test	82	36	111	144	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Ladder-Back_Crepe_Tank/img_00000022.jpg	train	42	91	133	218	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Ladder-Back_Crepe_Tank/img_00000027.jpg	train	38	80	139	258	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Ladder-Back_Workout_Tank/img_00000013.jpg	train	68	76	111	273	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Beaded_Lace_Top/img_00000006.jpg	train	1	1	114	208	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Beaded_Lace_Top/img_00000006.jpg	train	1	1	114	208	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Beaded_Lace_Top/img_00000015.jpg	train	17	1	285	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Laid_Back_Striped_Sweater/img_00000018.jpg	train	3	19	200	283	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Laid_Back_Striped_Sweater/img_00000018.jpg	train	3	19	200	283	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Laid_Back_Striped_Sweater/img_00000048.jpg	val	1	1	163	163	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Laid_Back_Striped_Sweater/img_00000057.jpg	train	54	55	167	173	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Langley_Fox_Beach_Graphic_Tee/img_00000014.jpg	test	34	64	165	215	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Langley_Fox_Dreamcatcher_Tank/img_00000002.jpg	train	34	60	173	268	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Las_Vegas_81_Tee/img_00000003.jpg	train	17	19	213	253	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Las_Vegas_81_Tee/img_00000047.jpg	train	47	1	265	300	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Lattice_Fringe_Racerback_Tank/img_00000005.jpg	test	16	64	110	246	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Lattice_Fringe_Racerback_Tank/img_00000007.jpg	train	61	57	174	220	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Lattice_Fringe_Racerback_Tank/img_00000009.jpg	val	46	69	149	268	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Lattice_Fringe_Racerback_Tank/img_00000011.jpg	val	55	65	144	184	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Lattice_Fringe_Racerback_Tank/img_00000012.jpg	val	52	81	148	261	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Lattice_Fringe_Racerback_Tank/img_00000024.jpg	train	64	71	188	300	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Lattice_Knit_Sweater/img_00000033.jpg	train	72	107	229	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Lattice_Knit_Sweater/img_00000062.jpg	train	15	11	212	242	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Lattice_Knit_Sweater/img_00000062.jpg	train	15	11	212	242	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered_Bandana_Tee/img_00000003.jpg	train	12	56	199	249	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Layered_Bandana_Tee/img_00000012.jpg	train	1	51	201	296	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Layered_Bandana_Tee/img_00000021.jpg	train	69	1	300	225	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Layered_Bandana_Tee/img_00000026.jpg	train	67	111	230	295	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Layered_Bandana_Tee/img_00000026.jpg	train	67	111	230	295	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Layered_Bandana_Tee/img_00000030.jpg	train	36	143	194	250	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Layered_Boxy_V-Neck_Tank/img_00000002.jpg	test	35	60	196	247	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Layered_Boxy_V-Neck_Tank/img_00000002.jpg	test	35	60	196	247	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Layered_Boxy_V-Neck_Tank/img_00000012.jpg	train	65	17	229	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Layered_Boxy_V-Neck_Tank/img_00000014.jpg	train	46	61	154	234	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Layered_Boxy_V-Neck_Tank/img_00000016.jpg	val	43	52	146	268	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Layered_Boxy_V-Neck_Tank/img_00000030.jpg	train	23	28	222	246	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Layered_Boxy_V-Neck_Tank/img_00000030.jpg	train	23	28	222	246	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Layered_Boxy_V-Neck_Tank/img_00000035.jpg	train	54	54	149	197	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Layered_Boxy_V-Neck_Tank/img_00000035.jpg	train	54	54	149	197	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Layered_Crepe_Tank/img_00000005.jpg	train	49	56	176	277	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Layered_Lace_Crew_Neck_Sweater/img_00000046.jpg	train	33	73	176	209	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Beaded_Paisley-Embroidered_Top/img_00000012.jpg	train	35	78	173	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Beaded_Paisley-Embroidered_Top/img_00000012.jpg	train	35	78	173	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Beaded_Paisley-Embroidered_Top/img_00000022.jpg	train	35	70	144	288	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Beaded_Paisley-Embroidered_Top/img_00000022.jpg	train	35	70	144	288	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Layered_Landscape_Print_Tee/img_00000028.jpg	test	31	66	237	264	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered_Landscape_Print_Tee/img_00000028.jpg	test	31	66	237	264	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered_Muscle_Tee/img_00000016.jpg	train	38	55	141	270	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Layered_Muscle_Tee/img_00000022.jpg	test	56	42	184	155	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Layered_Muscle_Tee/img_00000036.jpg	train	79	70	187	241	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Layered_Muscle_Tee/img_00000038.jpg	val	76	60	192	268	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Layered_Watercolor_Print_Burnout_Tee/img_00000025.jpg	train	5	72	183	256	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Layered_Watercolor_Print_Burnout_Tee/img_00000025.jpg	train	5	72	183	256	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000014.jpg	test	52	30	198	163	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000014.jpg	test	52	30	198	163	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000014.jpg	test	52	30	198	163	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000016.jpg	train	219	32	274	108	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000019.jpg	train	81	67	225	253	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000019.jpg	train	81	67	225	253	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000023.jpg	train	69	73	227	251	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000034.jpg	train	2	50	151	158	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000043.jpg	train	62	55	172	228	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000043.jpg	train	62	55	172	228	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000044.jpg	train	20	72	174	215	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000045.jpg	train	68	81	240	296	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000045.jpg	train	68	81	240	296	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000048.jpg	train	1	46	200	300	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000049.jpg	train	38	74	147	256	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000054.jpg	train	82	56	216	213	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000054.jpg	train	82	56	216	213	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000058.jpg	train	33	33	88	111	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000058.jpg	train	33	33	88	111	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Layered-Collar_Sweater/img_00000059.jpg	train	164	10	296	107	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Leaf_Print_Pocket_Tee/img_00000003.jpg	val	1	25	225	285	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leaf_Print_Pocket_Tee/img_00000007.jpg	train	1	1	225	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leaf_Print_Pocket_Tee/img_00000018.jpg	val	15	1	221	221	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leaf_Print_Pocket_Tee/img_00000027.jpg	train	1	4	300	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leaf_Print_Pocket_Tee/img_00000028.jpg	train	13	67	203	295	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leaf_Print_Pocket_Tee/img_00000028.jpg	train	13	67	203	295	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leaf_Print_Pocket_Tee/img_00000030.jpg	test	1	10	200	227	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leaf_Print_Pocket_Tee/img_00000032.jpg	train	18	1	293	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leaf_Print_Pocket_Tee/img_00000035.jpg	train	1	5	240	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leaf_Print_Pocket_Tee/img_00000040.jpg	test	1	3	230	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leaf_Print_Pocket_Tee/img_00000047.jpg	train	1	1	200	250	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leaf_Print_Tank/img_00000044.jpg	train	31	1	216	300	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Leaf_Print_Tee/img_00000009.jpg	train	154	70	298	190	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Leaf_Print_Tee/img_00000044.jpg	train	1	1	200	200	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leaf_Print_Tee/img_00000055.jpg	val	1	33	200	224	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leaf_Print_Tee/img_00000059.jpg	train	17	1	298	289	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leaf_Print_Tee/img_00000061.jpg	train	48	64	258	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leaf_Print_Tee/img_00000061.jpg	train	48	64	258	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leaf_Print-Sleeve_Tee/img_00000016.jpg	val	96	84	224	247	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leaf_Print-Sleeve_Tee/img_00000017.jpg	train	18	1	198	148	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leaf_Print-Sleeve_Tee/img_00000020.jpg	train	76	45	179	122	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leaf_Print-Sleeve_Tee/img_00000028.jpg	train	4	1	300	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Leaf_Print-Sleeve_Tee/img_00000028.jpg	train	4	1	300	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Leaf_Print-Sleeve_Tee/img_00000038.jpg	train	1	103	300	300	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leaf_Print-Sleeve_Tee/img_00000038.jpg	train	1	103	300	300	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leaf_Print-Sleeve_Tee/img_00000045.jpg	train	60	10	248	300	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leaf_Print-Sleeve_Tee/img_00000045.jpg	train	60	10	248	300	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Led_Zeppelin_Graphic_Tee/img_00000039.jpg	train	35	65	169	243	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Led_Zeppelin_Graphic_Tee/img_00000039.jpg	train	35	65	169	243	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Led_Zeppelin_Graphic_Tee/img_00000041.jpg	train	36	1	211	203	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Led_Zeppelin_Muscle_Tee/img_00000001.jpg	val	84	68	221	247	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Leopard_Print_Longline_Cardigan/img_00000028.jpg	train	63	87	183	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Leopard_Print_Longline_Cardigan/img_00000052.jpg	train	1	75	200	280	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leopard_Print_Longline_Cardigan/img_00000052.jpg	train	1	75	200	280	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leopard_Print_Longline_Cardigan/img_00000052.jpg	train	1	75	200	280	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000010.jpg	train	67	1	227	200	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000019.jpg	train	1	18	240	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000019.jpg	train	1	18	240	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000026.jpg	train	1	1	300	238	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000031.jpg	train	13	1	215	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000032.jpg	train	60	28	181	284	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000034.jpg	train	1	1	200	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000036.jpg	test	60	114	257	264	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000036.jpg	test	60	114	257	264	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000042.jpg	train	44	43	166	248	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000042.jpg	train	44	43	166	248	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000045.jpg	train	126	23	170	95	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000049.jpg	train	1	83	236	207	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Leopard_Print-Pocket_Tank/img_00000052.jpg	train	49	52	121	198	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Life_In_Progress_Chambray_Raglan_Tee/img_00000006.jpg	test	38	57	204	288	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Life_In_Progress_Chambray_Raglan_Tee/img_00000006.jpg	test	38	57	204	288	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Life_In_Progress_Chambray_Raglan_Tee/img_00000020.jpg	train	64	97	232	296	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Abstract_Dotted_Panel_Tee/img_00000013.jpg	val	34	51	140	250	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Abstract_Dotted_Panel_Tee/img_00000022.jpg	train	9	68	134	250	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Life_in_Progress_Boxy_Denim_Jacket/img_00000006.jpg	train	28	77	185	226	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Life_in_Progress_Boxy_Denim_Jacket/img_00000021.jpg	train	77	65	185	259	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Boxy_Denim_Jacket/img_00000023.jpg	val	35	73	193	274	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Chambray_Tank/img_00000009.jpg	test	55	57	137	208	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Life_in_Progress_Chambray_Utility_Jacket/img_00000014.jpg	val	14	73	163	299	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Chambray_Utility_Jacket/img_00000014.jpg	val	14	73	163	299	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Denim_Jacket/img_00000008.jpg	train	80	62	130	203	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Denim_Jacket/img_00000015.jpg	test	27	48	204	194	0	0	0	1	0	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Denim_Jacket/img_00000017.jpg	train	32	77	184	284	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Denim_Jacket/img_00000027.jpg	train	6	60	106	148	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Denim_Jacket/img_00000039.jpg	test	163	117	270	231	0	0	0	1	0	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Distressed_Denim_Jacket/img_00000001.jpg	train	24	72	187	214	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Distressed_Denim_Jacket/img_00000014.jpg	train	94	53	176	255	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Hooded_Denim_Jacket/img_00000004.jpg	train	46	70	162	223	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Hooded_Denim_Jacket/img_00000009.jpg	test	20	56	163	221	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Hooded_Denim_Jacket/img_00000009.jpg	test	20	56	163	221	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Hooded_Denim_Jacket/img_00000019.jpg	train	35	51	173	218	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Hooded_Utility_Jacket/img_00000021.jpg	train	33	68	182	262	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Life_in_Progress_Hooded_Utility_Jacket/img_00000021.jpg	train	33	68	182	262	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Linen_Chiffon_Tee/img_00000002.jpg	train	63	107	190	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Linen_Chiffon_Tee/img_00000003.jpg	train	14	60	184	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Linen_Chiffon_Tee/img_00000011.jpg	val	79	96	217	256	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Linen_Chiffon_Tee/img_00000030.jpg	train	92	81	178	228	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Linen_Chiffon_Tee/img_00000031.jpg	train	43	84	156	208	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Linen_Crew_Neck_Tee/img_00000043.jpg	train	84	80	221	242	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Linen_Crew_Neck_Tee/img_00000043.jpg	train	84	80	221	242	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Linen_Crew_Neck_Tee/img_00000052.jpg	train	64	51	149	151	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Linen_Crew_Neck_Tee/img_00000052.jpg	train	64	51	149	151	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000009.jpg	train	69	27	155	121	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000010.jpg	test	38	66	165	235	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000010.jpg	test	38	66	165	235	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000014.jpg	val	112	74	198	237	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000015.jpg	train	89	97	211	214	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000016.jpg	train	17	93	180	240	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000017.jpg	test	7	58	83	147	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000017.jpg	test	7	58	83	147	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000021.jpg	train	102	53	196	237	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000031.jpg	test	61	94	169	190	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000033.jpg	train	86	78	213	232	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000035.jpg	train	15	107	164	280	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000035.jpg	train	15	107	164	280	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000036.jpg	train	34	97	228	275	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000037.jpg	train	1	128	300	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000048.jpg	train	50	91	153	260	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000049.jpg	train	75	57	220	236	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000051.jpg	train	1	108	183	298	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Pocket_Tee/img_00000054.jpg	train	74	45	120	98	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000005.jpg	train	66	69	166	220	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000005.jpg	train	66	69	166	220	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000007.jpg	train	55	73	157	252	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000007.jpg	train	55	73	157	252	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000009.jpg	train	101	95	202	233	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000011.jpg	train	102	83	203	227	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000011.jpg	train	102	83	203	227	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000012.jpg	train	63	81	158	235	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000013.jpg	train	61	64	156	232	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000014.jpg	train	44	70	129	225	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000014.jpg	train	44	70	129	225	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000017.jpg	test	100	72	198	259	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000019.jpg	train	56	62	163	279	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000019.jpg	train	56	62	163	279	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000019.jpg	train	56	62	163	279	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000026.jpg	train	49	76	151	241	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000028.jpg	train	115	81	207	231	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000040.jpg	val	68	48	204	287	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000040.jpg	val	68	48	204	287	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000040.jpg	val	68	48	204	287	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000042.jpg	train	26	1	84	124	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000049.jpg	test	67	69	153	260	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000051.jpg	train	14	15	130	242	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000051.jpg	train	14	15	130	242	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000053.jpg	train	77	53	180	282	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000055.jpg	train	47	34	150	221	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000058.jpg	val	64	73	174	266	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Linen_Racerback_Tank/img_00000058.jpg	val	64	73	174	266	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Beaded-Trim_Chiffon_Tank/img_00000008.jpg	train	41	54	133	209	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Beaded-Trim_Chiffon_Tank/img_00000008.jpg	train	41	54	133	209	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Beaded-Trim_Chiffon_Tank/img_00000009.jpg	train	102	57	158	258	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Beaded-Trim_Chiffon_Tank/img_00000012.jpg	train	55	70	147	219	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Beaded-Trim_Chiffon_Tank/img_00000013.jpg	train	49	75	157	233	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Beaded-Trim_Chiffon_Tank/img_00000014.jpg	test	61	67	171	293	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Beaded-Trim_Chiffon_Tank/img_00000016.jpg	train	25	64	126	263	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Beaded-Trim_Chiffon_Tank/img_00000016.jpg	train	25	64	126	263	0	0	0	0	0	0	0	0	0	0	0	1	0	0
